number,name,link,image,position,club,birthplace,height,mv,age
33,Kemal Tokak,114508,https://img.a.transfermarkt.technology/portrait/big/114508-1611360107.jpg,Centre-Back,Iskenderunspor,Adana,184,25000,33
,Ilhan Türen,114509,,Centre-Back,Sinopspor,Samsun,,,37
24,Tahir Türker,114510,https://img.a.transfermarkt.technology/portrait/big/114510-1638996496.png,Attacking Midfield,Bartinspor,Tekirdağ,,,34
,Mustafa Vargel,114511,https://img.a.transfermarkt.technology/portrait/big/114511-1463598875.jpg,Centre-Back,,İstanbul,183,,35
,Vahap Yildiztepe,114512,https://img.a.transfermarkt.technology/portrait/big/114512-1471179676.jpg,Centre-Back,,Malatya,,,34
,Volkan Zemen,114513,https://img.a.transfermarkt.technology/portrait/big/114513-1462572444.jpg,Centre-Back,Suvermez Kapadokya Spor,İzmir,,,35
,Hasan Can Özkan,114515,https://img.a.transfermarkt.technology/portrait/big/114515-1464278626.jpg,Centre-Back,,Kirklareli,,,33
,Recep Budak,114584,,Defender,Derik Spor,Diyarbakır,,,33
,Savas Demiral,114585,,Defensive Midfield,,Zonguldak,,,61
,Koray Uysal,114592,https://img.a.transfermarkt.technology/portrait/big/114592-1473166570.jpg,Left-Back,,İzmir,,,38
,Senol Günes,114619,,Goalkeeper,,Trabzon,179,,70
,Sedat Akova,114620,,midfield,,Sivas,,,55
,Gökay Akpinar,114621,,midfield,,Trabzon,,,54
,Ercan Aslankeser,114622,,Defender,,Adana,,,56
,Ayhan Bayraktar,114623,,Defender,,Rize,,,50
,Mehmet Hakan Ersoy,114625,,midfield,,Samsun,,,49
,Nadir Naci Eyinc,114626,,Defender,,Balıkesir,,,60
,Gökhan Gedikali,114627,,Centre-Back,,Ankara,,,56
,Erol Ilhan,114628,,Goalkeeper,,Ankara,,,54
,Yasar Isik,114629,,Centre-Back,,Samsun,,,53
,Mevlüt Kahraman,114630,,midfield,,Samsun,,,49
,Sedat Karaoglu,114631,,Left-Back,,İzmir,,,62
,Turgut Kir,114632,,Defensive Midfield,,Ordu,,,56
,Tuncay Köseoglu,114634,,midfield,,Rize,,,53
,Mehmet Sen,114636,,Right-Back,,Ankara,175,,57
,Murat Simsek,114637,,Centre-Forward,,Ankara,,,59
,Turhan Sofuoglu,114638,https://img.a.transfermarkt.technology/portrait/big/114638-1570891019.png,Defensive Midfield,,Sakarya,,,57
,Ugur Terzi,114639,,midfield,,Zonguldak,,,58
,Akin Türker,114640,,Defender,,Samsun,,,49
,Recep Tüzün,114641,,Defender,,Sakarya,,,53
,Hulusi Yavuz,114642,,Goalkeeper,,Zonguldak,,,60
,Caner Yilmaz,114643,,midfield,,Rize,,,54
,Yüksel Ögüten,114644,,Attacking Midfield,,Samsun,,,52
,Osman Özel,114645,,Defender,,Samsun,,,54
,Tarkan Alkan,114646,,midfield,,İstanbul,,,48
,Korhan Ataisik,114647,,Centre-Forward,,Samsun,,,46
,Orhan Eren,114648,,Defender,,Erzurum,,,48
,Mahir Kircali,114649,,Defender,,Samsun,,,50
,Burak Cengiz,114734,https://img.a.transfermarkt.technology/portrait/big/114734-1461009612.jpg,Goalkeeper,Güzelbahce Belediyespor,İzmir,,,35
,Yavuz Özsevim,114736,https://img.a.transfermarkt.technology/portrait/big/114736-1463774055.jpg,Centre-Back,Cankurtaran,Manisa,188,,32
,Hakan Aydin,114738,,Defensive Midfield,,Samsun,,,30
,Oguzhan Azgar,114739,,Centre-Back,,Samsun,188,,29
,Sercan Bulut,114740,,Centre-Back,,İstanbul,,,31
,Hakan Cindik,114742,,Defender,,Uşak,,,31
,Yunus Emre Dumanoglu,114743,,Defender,,Samsun,,,30
,Basaran Saracoglu,114749,https://img.a.transfermarkt.technology/portrait/big/114749-1475959493.jpg,Left-Back,Sungurlu Belediyesi Spor,Samsun,176,,30
55,Eren Yilmaz,114753,https://img.a.transfermarkt.technology/portrait/big/114753-1632613205.jpg,Goalkeeper,Elazig Karakocan FK,Samsun,,,29
,Ahmet Arslanoglu,114754,,Goalkeeper,,Samsun,,,30
55,Bahri Can Avci,114755,https://img.a.transfermarkt.technology/portrait/big/114755-1463153242.jpg,Right-Back,Sariyer,Samsun,,100000,30
,Hakan Balcik,114756,,midfield,,Sinop,,,29
,Yanki Sengün,114770,https://img.a.transfermarkt.technology/portrait/big/114770-1465499292.jpg,Left-Back,Samsun Büyüksehir Belediye Spor,Samsun,177,,30
,Enes Topsakal,114772,,midfield,,Samsun,,,29
,Murat Can Öncü,114774,,Centre-Forward,,Samsun,,,30
,Sevki Eksi,114777,,Goalkeeper,,Zonguldak,,,57
,Yakup Kola,114783,,Right-Back,,Gümüşhane,,,50
,Ömer Kurt,114785,,Centre-Forward,,Samsun,,,51
,Rifat Benli,114900,,midfield,,Bolu,,,64
,Muzaffer Badalioglu,114902,,Centre-Back,,Zonguldak,,,61
,Emin Kar,114903,https://img.a.transfermarkt.technology/portrait/big/114903-1634552129.jpeg,Centre-Back,,Trabzon,,,62
,Erkut Cagdas,114908,,midfield,,İstanbul,,,55
,Seyit Dincdemir,114909,,Goalkeeper,,Ankara,,,51
,Faruk Sarman,114910,,Defensive Midfield,,Kocaeli,,,51
,Abdullah Gürhan Yürük,114911,,midfield,,Adana,,,46
,Serdar Akcay,114912,,Centre-Forward,,Samsun,,,46
,Recep Sermet Boyar,114914,,Defender,,Samsun,,,50
,Rifat Engiz,114916,,midfield,,Samsun,,,42
,Fatih Kurtoglu,114917,,Defender,,Kocaeli,,,47
,Mustafa Külle,114918,,Centre-Forward,,Samsun,,,46
,Mahmut Topal,114919,,Defender,,Samsun,,,44
,Vedat Vatansever,114920,,Centre-Forward,,Bursa,,,53
,Kürsat Demir,114922,,Goalkeeper,,Samsun,,,44
,Cihan Özal,114927,,Centre-Back,,Ordu,,,45
,Koray Kurt,114956,https://img.a.transfermarkt.technology/portrait/big/114956-1464210745.jpg,Attacking Midfield,Canakkale Dardanel SK,Mersin,,,33
,Hamdi Aslan,114991,,Sweeper,,Trabzon,,,55
,Soner Boz,114997,,Right Midfield,,Trabzon,,,54
,Lemi Celik,114998,,Defensive Midfield,,Trabzon,,,56
,Ünal Karaman,115016,https://img.a.transfermarkt.technology/portrait/big/115016-1575822317.jpeg,Attacking Midfield,,Konya,180,,56
,Osman Cavdar,115144,,midfield,,Malatya,,,32
,Can Gümüsada,115171,,Left-Back,,Manisa,178,,33
,Serkan Yilmaz,115177,https://img.a.transfermarkt.technology/portrait/big/115177-1465042072.jpg,Right-Back,,İzmir,,,35
,Cengiz Alp,115179,,Left Winger,,Bursa,,,53
,Bülent Dasdan,115187,,Central Midfield,,Bayburt,,,49
,Serkan Karababa,115194,,Centre-Back,,İzmir,,,46
,Levent Okmeydan,115203,,Right Midfield,,Niğde,,,47
,Ufuk Sari,115212,,midfield,,Ordu,,,54
,Ercan Tezeller,115215,,midfield,,İstanbul,,,53
,Nuri Uzlucan,115216,,Defender,,İzmir,,,48
,Erdinc Yalcin,115217,,Centre-Forward,,Sinop,,,41
,Ali Akdemir,115286,https://img.a.transfermarkt.technology/portrait/big/115286-1472597158.jpg,Left-Back,,Bolu,,,40
,Muzaffer Akdogan,115287,,Centre-Forward,,Çankırı,176,,42
,Ersin Aksac,115288,https://img.a.transfermarkt.technology/portrait/big/115288-1466203124.jpg,attack,,Bursa,,,40
,Pasa Alihaydaroglu,115289,,Defensive Midfield,,Kahramanmaraş,,,43
,Caglar Ayan,115290,https://img.a.transfermarkt.technology/portrait/big/115290-1527979088.jpg,Centre-Back,,Ankara,,,39
,Serhat Büyükbayrak,115291,,Centre-Back,,İstanbul,187,,41
,Okan Kayhan,115293,,Goalkeeper,,Denizli,,,43
4,Zafer Kursunlu,115294,https://img.a.transfermarkt.technology/portrait/big/115294-1574958050.jpg,Centre-Back,Corum FK,Antalya,,100000,34
,Berkan Sarac,115295,,Defender,,Ankara,,,38
,Erol Sökmen,115296,,Left Midfield,,Gaziantep,,,44
,Ferdi Topcu,115297,https://img.a.transfermarkt.technology/portrait/big/s_115297_3217_2014_01_16_1.jpg,Centre-Forward,,Zonguldak,,,43
,Murat Ibrahim Uslu,115298,https://img.a.transfermarkt.technology/portrait/big/115298-1552124394.jpeg,Goalkeeper,,Nevşehir,,,44
,Ali Yakup,115299,https://img.a.transfermarkt.technology/portrait/big/115299-1606862439.jpg,Left Midfield,1074 Cankiri Spor,Çankırı,,,32
,Oguzhan Yalcin,115300,https://img.a.transfermarkt.technology/portrait/big/115300-1462308745.jpg,Defensive Midfield,,Çorum,,,35
,Zeynel Yaldiz,115301,,Defensive Midfield,,Erzurum,,,42
,Erhan Kayar,115356,,midfield,,Samsun,,,37
,Nuri Asan,115619,,Attacking Midfield,,Samsun,,,82
,Yunus Söylemez,115798,https://img.a.transfermarkt.technology/portrait/big/115798-1475788499.jpg,Centre-Forward,Sögütlü Hilalspor,Gümüşhane,,,41
,Ismail Demiriz,115886,,Right-Back,,Manisa,,,60
,Yusuf Tepekule,115888,,Right-Back,,İzmir,,,54
,Soner Tolungüc,115889,,Left-Back,,Hatay,,,57
,Levent Acikgöz,115891,,Centre-Back,,Zonguldak,,,51
,Cengiz Atila,115892,,Centre-Back,,Muğla,192,,56
,Fikret Bademci,115893,,attack,,Konya,,,50
,Kivanc Bozkurt,115894,,Goalkeeper,,Zonguldak,,,58
,Ali Cebi,115896,,midfield,,Trabzon,,,54
,Özcan Ilarslan,115902,,Defender,,Trabzon,,,58
,Ümit Inal,115903,,Centre-Forward,,Şanlıurfa,190,,53
,Sedat Kalayci,115904,,Defensive Midfield,,Zonguldak,179,,56
,Candan Sayin,115906,,Right-Back,,Rize,,,52
,Kemal Serdar,115908,,Centre-Back,,Trabzon,178,,60
,Hasan Sermet,115909,,attack,,İstanbul,,,53
,Ramazan Silin,115910,,Goalkeeper,,Adana,,,57
,Tarik Yurttas,115912,,Defensive Midfield,,Diyarbakır,,,55
,Ilhan Özer,115913,,Right-Back,,Karabük,175,,55
,Sakir Özkayimoglu,115914,,Centre-Back,,İzmir,,,58
,Hakan Akbas,116644,https://img.a.transfermarkt.technology/portrait/big/116644-1492382310.jpeg,Centre-Back,,İstanbul,,,40
,Emrah Bayram,116858,https://img.a.transfermarkt.technology/portrait/big/116858-1594747786.jpg,Right Midfield,,Ağrı,181,,33
,Mehmet Topcu,117178,,Second Striker,,İstanbul,170,,28
,Burak Boz,117566,https://img.a.transfermarkt.technology/portrait/big/117566-1483285539.jpeg,Left-Back,,Düzce,,,36
9,Ercag Evirgen,117573,https://img.a.transfermarkt.technology/portrait/big/117573-1508430094.jpg,Centre-Forward,Büyükcekmece Tepecik Spor,Tekirdağ,180,,36
14,Hasan Güleryüz,117574,https://img.a.transfermarkt.technology/portrait/big/117574-1593812448.jpg,Right-Back,Alanya Kestelspor,İstanbul,,100000,35
,Serhat Erdurak,117589,https://img.a.transfermarkt.technology/portrait/big/117589-1471440721.jpg,Goalkeeper,,Manisa,188,,30
,Sercan Gerenkaya,117591,,midfield,,Kütahya,178,,30
,Abdurrahman Kabay,117695,,Defender,Ochtmisser SV,Mardin,181,,
,Safa Sentürk,117901,https://img.a.transfermarkt.technology/portrait/big/s_117901_1427_2010_1.jpg,Centre-Forward,,Bayburt,176,,32
,Ridvan Kocer,117969,https://img.a.transfermarkt.technology/portrait/big/117969-1464470428.jpg,Centre-Back,,Kayseri,,,33
,Onur Bilgin,117981,https://img.a.transfermarkt.technology/portrait/big/117981-1497301772.jpeg,Goalkeeper,Sebat Gençlik Spor,Trabzon,185,,37
,Berk Deniz,117983,,Defender,,Mersin,,,43
,Ismail Sahmali,118006,https://img.a.transfermarkt.technology/portrait/big/118006-1583963983.png,Goalkeeper,,Adana,187,,40
11,Rasit Sevindir,118037,https://img.a.transfermarkt.technology/portrait/big/118037-1504365189.jpg,Right Winger,Sile Yildizspor,İstanbul,174,,36
,Vedat Coban,118096,https://img.a.transfermarkt.technology/portrait/big/118096-1464978556.jpg,Right Midfield,,Bitlis,,,38
,Umut Eskiköy,118533,https://img.a.transfermarkt.technology/portrait/big/118533-1492382483.jpeg,Right Midfield,,İstanbul,178,,36
,Atahan Menekse,118636,https://img.a.transfermarkt.technology/portrait/big/118636-1462572554.jpg,Right-Back,,İstanbul,173,,36
,Semih Göcmen,118727,https://img.a.transfermarkt.technology/portrait/big/118727-1466704798.jpg,Defensive Midfield,Istanbul Siirtgücü Spor,İstanbul,187,,34
,Gökhan Kirikkaya,118795,https://img.a.transfermarkt.technology/portrait/big/118795-1586694472.jpg,attack,,İstanbul,,,31
5,Mustafa Cakir,119295,https://img.a.transfermarkt.technology/portrait/big/119295-1606405412.jpeg,Centre-Back,Kirklarelispor,Sakarya,,50000,36
,Günes Can Görgülü,119297,https://img.a.transfermarkt.technology/portrait/big/119297-1465043946.jpg,Defensive Midfield,,Muğla,,,33
10,Mustafa Kayabasi,119298,https://img.a.transfermarkt.technology/portrait/big/119298-1641847369.jpg,Attacking Midfield,68 Aksaray Belediye Spor,Tokat,174,,34
23,Serdar Deliktas,119301,https://img.a.transfermarkt.technology/portrait/big/119301-1574958891.jpg,Centre-Forward,Esenler Erokspor,Elazığ,177,75000,36
10,Mehmet Aldogan,119330,https://img.a.transfermarkt.technology/portrait/big/s_119330_468_2009_1.jpg,Right Winger,SVV Scheveningen,Elazığ,172,,34
,Caner Bulut,119346,https://img.a.transfermarkt.technology/portrait/big/119346-1463601405.jpg,Left-Back,Mersin 33 FK,Hatay,174,,33
,Alper Pilic,119708,https://img.a.transfermarkt.technology/portrait/big/119708-1479580949.jpeg,Goalkeeper,,İstanbul,189,,31
,Tayfun Hut,120374,,Left-Back,,İstanbul,,,55
,Metin Yildiz,120375,,Attacking Midfield,,Sivas,,,61
,Mustafa Yücedag,120376,https://img.a.transfermarkt.technology/portrait/big/s_120376_123_2012_1.jpg,Attacking Midfield,,Gaziantep,,,56
,Taner Alpak,120388,,Centre-Forward,,İstanbul,,,54
23,Erdal Akdari,121271,https://img.a.transfermarkt.technology/portrait/big/121271-1660316671.png,Centre-Back,Denizlispor,Batman,187,100000,29
,Emre Arslan,121902,,midfield,,İstanbul,,,21
,Abdullah Parlak,122025,https://img.a.transfermarkt.technology/portrait/big/122025-1471209430.jpg,Defender,Payasspor,Hatay,,,33
8,Onur Bayramoglu,122649,https://img.a.transfermarkt.technology/portrait/big/122649-1643572017.png,Central Midfield,Eskisehirspor,Eskişehir,186,25000,32
,Kemal Ünal,123526,https://img.a.transfermarkt.technology/portrait/big/123526-1500127391.jpg,Left Winger,Keciborlu Belediye Spor,Isparta,168,,31
26,Kaan Kanak,123527,https://img.a.transfermarkt.technology/portrait/big/123527-1632346927.jpeg,Left-Back,Hatayspor,Yozgat,180,150000,31
,Oktay Ayaz,123556,,Defensive Midfield,,Ağrı,,,30
,Mahir Aydin,123589,https://img.a.transfermarkt.technology/portrait/big/123589-1640458775.jpg,Left Winger,,Siirt,,,29
,Bahadir Kaya,123590,https://img.a.transfermarkt.technology/portrait/big/123590-1465576555.jpg,Goalkeeper,,İzmir,,,33
,Tuncay Öndel,123597,https://img.a.transfermarkt.technology/portrait/big/123597-1535662758.jpg,Left Winger,,İstanbul,,,30
,Bahtiyar Balikci,123690,https://img.a.transfermarkt.technology/portrait/big/123690-1532284713.jpg,Left-Back,,Kahramanmaraş,,,30
21,Siddik Istemi,124058,https://img.a.transfermarkt.technology/portrait/big/124058-1609799488.jpg,Right Winger,Etimesgut Belediyespor,Diyarbakır,168,100000,31
23,Erhan Karayer,124743,https://img.a.transfermarkt.technology/portrait/big/124743-1609263131.jpg,Right-Back,52 Orduspor FK,Çanakkale,,,31
,Hicabi Albayrak,125007,,midfield,,Gümüşhane,,,41
,Tayfun Karadag,125010,https://img.a.transfermarkt.technology/portrait/big/125010-1484866434.jpeg,Left-Back,Maltepespor,İstanbul,,,33
10,Umut Pusat,125011,https://img.a.transfermarkt.technology/portrait/big/125011-1648409676.png,Attacking Midfield,Sapanca Genclikspor,İstanbul,,,36
,Emrah Sahinciftci,125013,https://img.a.transfermarkt.technology/portrait/big/125013-1603143116.jpg,Central Midfield,Corlu Spor 1947,Yalova,,,35
,Özgür Sürekci,125014,https://img.a.transfermarkt.technology/portrait/big/125014-1472946379.jpg,Left Winger,Karasuspor,Sakarya,,,34
,Mustafa Öztürk,125179,https://img.a.transfermarkt.technology/portrait/big/125179-1582240750.jpg,Right Winger,,Ankara,178,,35
,Onur Alkan,125365,https://img.a.transfermarkt.technology/portrait/big/125365-1608669032.jpg,Central Midfield,Nilüfer Belediye FK,İstanbul,175,,32
,Ensar Cetinkaya,125366,https://img.a.transfermarkt.technology/portrait/big/125366-1586702268.jpg,Right-Back,Yataganspor,Erzurum,176,,32
,Berkay Arslan,125367,https://img.a.transfermarkt.technology/portrait/big/125367-1586779490.jpg,Central Midfield,,Kocaeli,,,32
,Ali Balkaya,125368,,Goalkeeper,,Kocaeli,,,33
,Anil Erdebil,125369,https://img.a.transfermarkt.technology/portrait/big/125369-1589715093.jpg,midfield,,Kocaeli,,,32
,Harun Eren,125370,https://img.a.transfermarkt.technology/portrait/big/125370-1589064770.jpg,Left-Back,,Kocaeli,,,32
,Yunus Ilgen,125371,https://img.a.transfermarkt.technology/portrait/big/125371-1463852540.jpg,Attacking Midfield,,Kocaeli,178,,32
,Ahmet Kutluer,125372,https://img.a.transfermarkt.technology/portrait/big/125372-1566333430.jpg,Centre-Forward,Görükle Ipekspor,Kocaeli,184,,31
,Suat Bozkurt,125434,https://img.a.transfermarkt.technology/portrait/big/125434-1478470088.jpg,Centre-Back,,İstanbul,,,36
9,Abdulkadir Kuzey,125602,https://img.a.transfermarkt.technology/portrait/big/125602-1604701325.jpg,Centre-Forward,Mus 1984 Musspor,Erzurum,192,,31
14,Metin Yüksel,125603,https://img.a.transfermarkt.technology/portrait/big/125603-1489331820.jpeg,Central Midfield,Yeni Mersin Idmanyurdu,Aydın,183,125000,32
,Turhan Burak Inkaya,125674,https://img.a.transfermarkt.technology/portrait/big/125674-1639849677.png,Left-Back,Gönen Belediyespor,Amasya,,,36
,Fatih Kolsuz,125675,https://img.a.transfermarkt.technology/portrait/big/125675-1485900546.jpeg,attack,Camlicaspor,İstanbul,,,30
,Samet Reis,125676,,midfield,,İstanbul,,,31
,Göktug Tasbulak,125677,https://img.a.transfermarkt.technology/portrait/big/125677-1463851563.jpg,Defensive Midfield,TKI Tavsanli Linyitspor,İstanbul,,,31
,Erdi Koc,125908,,Left Midfield,,İstanbul,,,30
7,Okan Yildiz,125919,https://img.a.transfermarkt.technology/portrait/big/125919-1447940040.JPG,Central Midfield,Didim Belediye Saygin Yapi Spor,İstanbul,182,,31
,Yasin Öztop,126012,https://img.a.transfermarkt.technology/portrait/big/126012-1582227966.png,Right-Back,Yataganspor,Ordu,171,,31
,Ali Akburc,126038,https://img.a.transfermarkt.technology/portrait/big/126038-1473620308.jpg,Right Winger,Iscehisar Spor,Ankara,182,,34
,Celal Aras,126039,https://img.a.transfermarkt.technology/portrait/big/126039-1632682522.jpg,Centre-Back,Iscehisar Spor,Ankara,,,35
,Serkan Boydak,126205,https://img.a.transfermarkt.technology/portrait/big/s_126205_9170_2010_1.jpg,Goalkeeper,,İzmir,190,,35
,Süreyya Ünlüoglu,126212,,Defender,,Aydın,,,31
25,Ugur Utlu,126262,https://img.a.transfermarkt.technology/portrait/big/126262-1572864710.jpg,Central Midfield,Tarsus Idman Yurdu,Erzurum,,150000,31
,Yüksel Babayigit,126264,,midfield,Bayindirspor,Muş,,,38
,Adnan Abdioglu,126267,,Centre-Back,,Trabzon,,,36
,Serkan Gasi,126268,https://img.a.transfermarkt.technology/portrait/big/126268-1464390376.jpg,Defender,,Manisa,186,,35
,Emre Isciler,126269,https://img.a.transfermarkt.technology/portrait/big/126269-1508064378.jpg,Right Winger,Bagcilar Spor Kulübü,Manisa,173,,32
,Murat Kalkan,126270,https://img.a.transfermarkt.technology/portrait/big/126270-1460838645.jpg,Goalkeeper,,Sivas,,,30
,Burak Halil,126320,https://img.a.transfermarkt.technology/portrait/big/126320-1582919251.jpg,Right-Back,12 Bingöl Spor,Kocaeli,170,,30
,Samet Katanalp,126322,https://img.a.transfermarkt.technology/portrait/big/126322-1582630678.jpg,Defensive Midfield,Gaziantepgücü Spor,Kocaeli,,,30
,Anil Abanoz,126354,https://img.a.transfermarkt.technology/portrait/big/126354-1463601342.jpg,Right-Back,,Sakarya,180,,35
,Gökhan Bedir,126355,,Goalkeeper,,Gaziantep,,,35
,Fatih Özece,126358,https://img.a.transfermarkt.technology/portrait/big/126358-1461788916.jpg,Centre-Forward,,Manisa,178,,36
2,Volkan Findikli,126417,https://img.a.transfermarkt.technology/portrait/big/126417-1663436066.png,Centre-Back,Altinordu FK,Muğla,186,75000,31
,Onur Terzioglu,126426,https://img.a.transfermarkt.technology/portrait/big/126426-1463150267.jpg,Goalkeeper,Gönen Belediyespor,Antalya,189,,32
35,Oguz Özden,126430,https://img.a.transfermarkt.technology/portrait/big/126430-1463164348.jpg,Centre-Back,Fethiyespor,İzmir,190,100000,32
,Osman Simsek,126471,https://img.a.transfermarkt.technology/portrait/big/126471-1468709124.jpg,Right-Back,Karliova Yildirimspor,Şanlıurfa,,,32
,Okan Cebi,126628,,Centre-Forward,,Trabzon,,,42
,Dursun Kolukisaoglu,126632,,Central Midfield,,Giresun,,,42
,Ersoy Uctu,126636,https://img.a.transfermarkt.technology/portrait/big/126636-1465672040.jpg,Goalkeeper,,İstanbul,,,40
,Bülent Tek,127433,https://img.a.transfermarkt.technology/portrait/big/127433-1663884169.png,Centre-Back,Didim Belediye Saygin Yapi Spor,Erzurum,,,35
41,Serkan Demirol,128873,https://img.a.transfermarkt.technology/portrait/big/128873-1575123748.jpg,Goalkeeper,Edirnespor,Kocaeli,189,,33
,Emre Korkmaz,128874,,Defender,,Kocaeli,,,32
,Arda Dincer,129105,https://img.a.transfermarkt.technology/portrait/big/129105-1466363347.jpg,Centre-Forward,,Eskişehir,184,,32
,Isa Kaykun,131340,https://img.a.transfermarkt.technology/portrait/big/s_131340_3841_2010_1.jpg,Centre-Back,,İstanbul,,,34
18,Gökay Iravul,131756,https://img.a.transfermarkt.technology/portrait/big/131756-1540211348.jpg,Central Midfield,Nevsehir Belediye Spor,Denizli,171,25000,29
